date,venue_code,opp_code,hour,day_code,team,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling,opp_gf_rolling,opp_ga_rolling,opp_sh_rolling,opp_sot_rolling,opp_dist_rolling,opp_fk_rolling,opp_pk_rolling,opp_pkatt_rolling,target
2021-01-03,1,13,18,6,7,0.8,1.4,12.4,3.4,19.14,0.6,0.0,0.0,1.2,1.6,12.0,3.6,18.68,0.6,0.2,0.2,2
2021-01-21,1,3,21,3,7,1.2,1.6,11.6,4.0,19.52,0.4,0.0,0.2,2.0,0.4,8.4,3.8,16.720000000000002,0.4,0.2,0.2,0
2021-01-24,0,6,18,6,7,1.2,1.4,11.8,3.6,19.479999999999997,0.4,0.2,0.4,0.8,2.0,8.0,2.4,17.639999999999997,0.2,0.2,0.2,1
2021-01-30,1,23,14,5,7,1.2,1.2,12.0,3.2,19.419999999999998,0.6,0.2,0.4,1.8,1.2,10.6,4.2,18.18,0.8,0.0,0.0,0
2021-02-13,1,25,18,5,7,0.8,1.8,13.2,3.2,17.880000000000003,0.4,0.2,0.2,1.0,1.8,9.6,2.8,19.74,1.2,0.0,0.0,1
2021-03-06,0,7,18,5,7,0.6,1.4,14.6,3.4,15.580000000000002,0.2,0.0,0.0,0.6,1.4,14.6,3.4,15.580000000000002,0.2,0.0,0.0,0
2021-03-14,1,26,18,6,7,0.6,1.2,14.2,2.2,15.419999999999998,0.2,0.0,0.2,1.0,1.8,9.6,4.0,20.64,0.2,0.4,0.4,0
2021-03-20,0,2,14,5,7,0.6,1.4,14.8,2.8,16.1,0.2,0.0,0.4,1.0,1.0,8.8,3.8,17.060000000000002,0.2,0.2,0.4,1
2021-04-03,0,21,16,5,7,0.6,1.4,12.8,2.8,15.959999999999999,0.2,0.0,0.4,1.6,0.8,16.2,4.0,17.64,0.6,0.0,0.0,0
2021-04-18,0,3,16,6,7,0.4,1.6,10.8,3.2,19.18,0.0,0.0,0.4,0.8,0.6,10.4,4.6,18.96,0.0,0.2,0.2,0
2021-05-16,0,24,18,6,7,1.2,1.2,13.0,3.6,17.12,0.4,0.2,0.2,1.4,1.6,8.0,3.2,19.880000000000003,1.0,0.0,0.0,0
2021-05-22,1,4,18,5,7,1.2,1.2,13.8,4.6,16.78,0.2,0.2,0.2,1.6,1.8,15.8,5.0,15.84,1.2,0.0,0.2,0
2020-11-06,1,6,21,4,8,1.2,0.8,4.2,1.8,14.959999999999999,0.0,0.0,0.0,0.4,2.4,10.6,3.0,17.32,0.4,0.2,0.2,1
2020-12-06,0,26,18,6,8,1.2,1.4,5.8,2.4,18.54,0.4,0.2,0.2,1.4,0.6,9.6,2.6,17.880000000000003,0.4,0.4,0.4,1
2020-12-19,0,3,14,5,8,0.6,0.8,6.8,1.8,20.1,0.4,0.2,0.2,1.6,0.4,11.8,3.8,18.439999999999998,0.0,0.0,0.0,0
2020-12-30,1,21,21,2,8,0.8,1.4,6.2,1.8,19.339999999999996,0.2,0.0,0.0,2.2,0.4,14.6,4.0,17.68,0.6,0.0,0.0,1
2021-01-03,0,2,14,6,8,0.8,1.4,6.4,1.6,19.02,0.2,0.2,0.2,1.2,1.4,8.8,2.6,18.919999999999998,0.2,0.4,0.4,0
2021-01-19,0,25,19,1,8,1.0,2.0,6.4,2.4,17.759999999999998,0.4,0.2,0.2,0.4,1.0,10.0,3.4,19.240000000000002,1.6,0.0,0.0,1
2021-01-24,1,4,16,6,8,1.2,1.8,6.6,2.4,18.76,0.6,0.2,0.2,2.4,0.6,16.4,6.8,16.82,0.8,0.0,0.2,0
2021-01-30,0,24,18,5,8,0.8,1.8,6.0,2.4,19.78,0.6,0.2,0.2,1.0,1.4,12.4,4.6,19.159999999999997,0.6,0.0,0.0,0
2021-02-06,1,26,18,5,8,0.6,1.8,7.0,2.2,19.419999999999998,0.4,0.0,0.0,1.8,0.8,9.0,3.6,17.9,0.6,0.2,0.4,1
2021-02-12,0,6,21,4,8,1.0,2.0,7.6,2.4,18.48,0.6,0.0,0.0,0.8,1.8,8.0,2.6,15.7,0.2,0.0,0.0,0
2021-02-20,1,8,14,5,8,1.0,2.0,7.6,2.0,18.740000000000002,0.4,0.0,0.0,1.0,2.0,7.6,2.0,18.740000000000002,0.4,0.0,0.0,2
2021-02-24,0,4,19,2,8,0.8,1.6,7.0,1.8,17.18,0.2,0.0,0.0,2.6,1.0,15.0,6.0,16.160000000000004,0.6,0.2,0.2,0
2021-03-06,1,23,16,5,8,1.0,2.0,7.8,2.2,16.140000000000004,0.2,0.0,0.0,1.6,0.4,10.4,3.8,17.9,0.2,0.2,0.2,2
2021-03-13,0,21,16,5,8,1.0,1.8,7.4,2.4,16.18,0.0,0.0,0.0,1.4,0.4,15.6,4.6,18.46,0.6,0.0,0.0,0
2021-03-17,0,23,19,2,8,1.0,1.6,6.6,2.4,14.919999999999998,0.0,0.0,0.0,1.0,0.8,9.6,3.4,17.979999999999997,0.8,0.0,0.0,0
2021-04-04,1,5,16,6,8,1.0,1.6,7.6,3.2,15.3,0.2,0.0,0.0,0.8,1.0,6.0,1.6,17.56,0.0,0.4,0.4,1
2021-04-21,1,25,21,2,8,0.6,1.8,8.0,2.8,17.0,0.6,0.0,0.0,0.8,1.0,6.2,2.0,18.1,0.0,0.4,0.4,1
2021-05-01,1,3,16,5,8,0.8,1.4,8.0,2.6,16.3,0.8,0.0,0.0,1.8,0.8,12.0,6.0,17.3,0.0,0.0,0.0,0
2021-05-07,0,22,21,4,8,0.6,1.4,7.6,2.2,16.9,0.8,0.0,0.2,1.2,1.2,7.6,2.6,18.4,1.0,0.2,0.4,0
2021-05-11,1,0,20,1,8,0.4,1.2,6.2,1.8,13.919999999999998,0.6,0.0,0.2,1.2,1.4,9.2,3.0,17.18,0.2,0.0,0.0,0
2021-05-16,0,7,18,6,8,0.4,1.2,6.8,2.0,13.040000000000001,0.4,0.0,0.2,1.2,1.2,13.0,3.6,17.12,0.4,0.2,0.2,2
2021-05-22,1,2,18,5,8,0.8,1.2,9.0,2.4,13.12,0.4,0.0,0.2,1.0,1.2,9.2,3.2,19.48,0.4,0.0,0.0,2
2021-08-16,1,2,22,0,8,1.0,1.2,9.0,2.4,13.0,0.2,0.0,0.2,0.6,1.2,8.2,2.2,20.02,0.4,0.0,0.0,1
2021-08-22,0,3,19,6,8,1.0,1.0,9.6,2.6,13.919999999999998,0.4,0.0,0.0,1.6,0.8,15.2,5.2,15.9,0.6,0.0,0.0,0
2021-08-28,1,23,19,5,8,1.0,0.8,10.2,3.0,17.5,0.6,0.0,0.0,1.2,0.8,13.4,4.2,18.880000000000003,0.0,0.2,0.2,1
2021-09-22,0,26,22,2,8,0.6,0.6,7.2,2.6,19.2,0.4,0.0,0.0,0.6,0.8,9.0,2.4,17.3,0.4,0.0,0.0,0
2021-09-26,0,22,18,6,8,0.8,1.4,7.4,2.8,19.259999999999998,0.2,0.0,0.0,1.4,0.4,12.8,5.2,17.98,0.6,0.4,0.6,0
2021-10-03,1,6,14,6,8,0.8,1.4,7.6,2.8,19.44,0.0,0.0,0.0,1.2,1.6,11.0,2.8,17.419999999999998,0.0,0.0,0.2,2
2021-10-26,0,0,19,1,8,1.0,1.8,9.0,3.8,20.46,0.0,0.0,0.0,0.6,0.6,10.4,2.6,15.34,0.2,0.2,0.2,0
2021-10-30,1,21,14,5,8,0.8,1.2,8.0,3.4,20.74,0.2,0.0,0.0,1.8,0.8,15.6,5.0,18.12,0.6,0.0,0.0,0
2021-11-07,0,18,18,6,8,1.0,1.4,9.6,3.8,20.0,0.2,0.0,0.0,0.8,0.8,9.4,2.6,17.86,0.2,0.0,0.0,1
2021-11-21,1,5,18,6,8,1.2,1.8,8.6,3.4,20.139999999999997,0.2,0.0,0.0,1.0,1.6,13.0,2.8,18.32,0.2,0.2,0.2,0
2021-12-11,0,24,18,5,8,1.4,1.8,10.2,3.2,16.68,0.0,0.2,0.2,1.6,1.0,8.6,3.4,18.560000000000002,0.0,0.4,0.4,0
2021-12-18,0,4,18,5,8,1.4,1.8,9.2,3.2,15.64,0.0,0.2,0.2,1.8,1.4,11.6,4.2,17.42,0.0,0.4,0.4,0
2022-01-16,1,26,14,6,8,1.6,1.4,8.2,2.6,15.580000000000002,0.4,0.2,0.2,3.4,1.0,16.0,6.0,13.919999999999998,0.2,0.2,0.4,2
2022-01-23,0,21,16,6,8,1.2,1.2,7.8,2.6,17.32,0.6,0.0,0.0,1.6,0.6,18.2,6.0,19.860000000000003,0.8,0.2,0.2,1
2022-02-05,1,0,14,5,8,1.4,1.2,6.8,2.2,18.0,0.6,0.0,0.0,0.6,2.2,9.8,2.2,20.62,0.8,0.2,0.2,2
2022-02-11,0,23,21,4,8,1.6,0.8,8.6,2.4,18.7,0.6,0.0,0.0,1.0,0.6,12.0,2.8,18.1,0.8,0.0,0.2,0
2022-03-06,1,4,16,6,8,1.4,1.8,8.2,3.0,15.960000000000003,0.0,0.0,0.0,3.0,1.0,11.0,5.0,14.319999999999999,0.2,0.0,0.0,0
2022-03-19,1,24,16,5,8,0.8,1.6,10.0,2.8,16.46,0.2,0.0,0.0,1.2,1.4,8.8,3.0,20.5,0.4,0.4,0.4,0
2022-04-03,0,2,14,6,8,0.8,1.4,10.2,3.0,15.260000000000002,0.2,0.0,0.0,1.6,1.4,14.4,6.0,16.96,0.0,0.2,0.4,0
2022-04-16,1,18,14,5,8,0.8,1.4,10.0,2.0,16.8,0.2,0.0,0.0,1.2,1.8,12.0,3.8,19.46,0.2,0.0,0.2,2
2022-05-01,1,19,14,6,8,1.2,1.0,7.8,1.6,16.18,0.0,0.0,0.0,1.0,0.8,11.4,2.8,17.880000000000003,0.6,0.0,0.0,1
2022-05-11,1,3,21,2,8,1.2,1.2,8.0,2.0,20.76,0.0,0.0,0.0,0.6,0.8,12.8,1.6,19.02,0.6,0.4,0.4,0
2022-05-15,0,6,19,6,8,1.0,1.2,7.8,1.8,21.619999999999997,0.0,0.0,0.0,1.6,1.2,11.2,4.8,18.16,0.2,0.0,0.0,0
2022-08-27,1,22,17,5,8,0.8,1.6,11.0,2.8,16.640000000000004,0.2,0.0,0.0,1.6,1.4,11.8,5.2,16.779999999999998,0.6,0.4,0.4,0
2022-09-04,0,26,18,6,8,0.8,1.4,11.6,3.8,16.4,0.2,0.0,0.0,1.6,0.4,10.8,4.4,15.64,0.2,0.0,0.0,0
2022-09-11,1,2,16,6,8,0.8,2.0,11.0,3.6,16.32,0.0,0.0,0.0,1.0,0.4,16.2,3.6,18.259999999999998,0.0,0.0,0.2,0
2022-09-17,0,4,16,5,8,0.4,2.6,9.0,2.2,17.34,0.0,0.0,0.0,3.0,0.2,18.8,6.8,15.379999999999999,0.8,0.0,0.0,0
2022-10-15,0,24,16,5,8,0.6,2.8,6.0,1.4,19.6,0.2,0.0,0.0,2.6,1.2,16.2,6.4,16.380000000000003,0.4,0.0,0.2,1
2022-10-19,1,21,21,2,8,1.0,2.4,6.0,2.4,18.14,0.2,0.2,0.2,2.2,0.8,15.0,4.2,20.32,0.6,0.2,0.4,0
2022-11-05,0,25,16,5,8,1.0,1.8,8.8,3.6,16.48,0.2,0.2,0.4,1.0,0.8,10.0,3.0,20.06,0.6,0.0,0.2,0
2022-12-29,0,3,21,3,8,0.8,2.0,9.0,3.0,17.66,0.2,0.0,0.2,1.2,1.4,16.2,5.4,18.74,0.0,0.0,0.0,0
2023-01-06,1,6,18,4,8,0.8,1.8,8.0,2.6,18.559999999999995,0.2,0.0,0.2,0.8,1.4,13.2,4.2,21.18,0.2,0.0,0.0,0
2023-01-28,0,23,18,5,8,0.6,1.4,10.8,3.4,18.020000000000003,0.4,0.0,0.0,1.2,1.2,10.0,4.4,17.44,1.0,0.2,0.2,0
2023-02-04,1,26,16,5,8,0.4,1.6,9.8,3.2,18.259999999999998,0.6,0.0,0.0,1.2,0.8,12.4,4.6,21.4,0.4,0.4,0.6,2
2023-02-15,0,21,21,2,8,1.0,1.4,12.0,4.0,17.96,0.8,0.4,0.4,1.0,0.6,16.0,4.0,18.380000000000003,1.0,0.2,0.4,0
2023-03-11,1,25,16,5,8,1.2,1.8,12.0,3.4,18.18,0.4,0.6,0.6,0.8,1.2,12.6,3.4,18.8,0.6,0.0,0.0,1
2023-03-19,0,22,16,6,8,0.8,1.8,13.6,4.4,17.759999999999998,0.4,0.2,0.2,1.0,1.0,10.8,3.0,17.56,0.4,0.0,0.0,0
2023-04-01,1,4,21,5,8,0.8,1.4,13.0,5.0,19.76,0.4,0.2,0.2,1.2,0.4,13.6,3.6,16.02,0.4,0.0,0.2,0
2023-04-23,1,24,14,6,8,0.4,2.2,12.6,4.2,19.419999999999998,0.2,0.0,0.0,0.6,1.6,11.6,2.6,17.9,0.2,0.2,0.4,0
2023-04-26,0,6,22,2,8,0.2,2.4,9.2,2.4,18.84,0.0,0.0,0.0,1.4,1.6,12.2,3.4,17.68,0.0,0.2,0.2,0
2023-04-29,1,20,16,5,8,0.2,2.2,10.8,2.0,16.86,0.2,0.0,0.0,1.0,1.4,12.4,3.8,15.88,0.4,0.0,0.0,2
2023-05-02,0,1,19,1,8,1.0,1.4,11.4,3.4,16.56,0.4,0.0,0.0,1.6,2.0,11.4,4.6,17.46,1.2,0.0,0.0,0
2023-05-14,1,3,16,6,8,1.0,1.4,12.8,3.4,16.26,0.4,0.0,0.0,3.0,1.2,16.4,6.2,16.2,0.2,0.2,0.2,2
2023-05-20,0,11,18,5,8,1.2,1.0,13.2,3.2,14.540000000000001,0.4,0.0,0.0,2.0,1.2,12.8,5.2,15.74,0.0,0.0,0.0,1
2023-05-24,1,23,19,2,8,1.4,0.8,14.4,3.8,14.420000000000002,0.4,0.0,0.0,1.4,0.8,14.0,3.8,17.020000000000003,0.4,0.4,0.4,1
2023-05-28,0,2,19,6,8,1.6,0.8,16.0,5.0,14.580000000000002,0.2,0.0,0.0,0.8,2.0,13.2,4.4,15.52,0.4,0.4,0.4,2
2018-10-07,1,26,18,6,9,1.0,1.0,12.8,5.6,21.7,1.0,0.2,0.2,0.8,0.4,15.4,3.8,17.939999999999998,0.2,0.0,0.2,2
2018-10-26,0,25,21,4,9,1.6,0.8,13.0,5.4,19.54,0.6,0.0,0.0,1.6,0.8,11.6,3.6,20.839999999999996,0.6,0.0,0.0,1
2018-11-05,1,2,21,0,9,1.8,0.8,13.0,5.4,19.259999999999998,0.6,0.0,0.0,0.8,1.2,10.2,3.2,16.96,0.2,0.0,0.0,2
2018-11-11,0,23,18,6,9,1.8,0.8,12.8,5.0,17.18,0.6,0.0,0.0,1.8,1.4,11.8,3.6,18.48,0.2,0.2,0.2,0
2018-12-08,1,4,20,5,9,0.8,1.8,11.6,5.0,18.520000000000003,0.4,0.0,0.0,2.8,1.6,12.8,5.0,18.46,1.4,0.4,0.4,0
2018-12-22,0,3,16,5,9,0.6,3.0,13.2,5.0,18.639999999999997,0.2,0.0,0.0,2.2,1.2,10.8,3.2,17.16,0.8,0.2,0.2,0
2019-01-04,1,16,21,4,9,0.4,2.8,14.0,4.4,18.619999999999997,0.0,0.0,0.0,2.0,2.6,13.6,5.4,18.979999999999997,0.8,0.0,0.0,2
2019-01-14,0,22,21,0,9,0.4,2.2,12.8,2.6,18.9,0.0,0.0,0.0,0.6,1.0,13.4,4.0,16.419999999999998,0.6,0.2,0.2,0
2019-01-27,1,21,20,6,9,0.8,2.0,13.6,2.0,18.880000000000003,0.2,0.0,0.0,1.4,1.0,17.6,6.0,18.419999999999998,0.6,0.0,0.0,0
2019-02-03,0,26,12,6,9,1.0,2.2,14.0,2.4,18.48,0.6,0.0,0.0,0.8,1.6,10.4,4.2,16.06,0.2,0.0,0.2,1
2019-02-17,0,24,16,6,9,1.6,2.6,14.2,2.6,19.419999999999998,1.6,0.2,0.2,1.6,0.8,14.0,6.2,16.3,0.6,0.2,0.4,1
2019-03-02,1,25,13,5,9,1.4,1.6,12.8,2.8,20.580000000000002,1.8,0.2,0.2,0.4,1.6,11.2,3.0,18.880000000000003,0.8,0.0,0.0,2
2019-03-08,0,2,21,4,9,1.6,1.0,13.2,3.0,20.02,1.6,0.2,0.2,0.6,0.8,8.2,3.4,18.32,0.0,0.2,0.4,1
2019-03-17,1,23,16,6,9,1.4,0.8,10.8,3.0,19.759999999999998,1.0,0.2,0.2,2.0,2.6,15.8,4.6,14.920000000000002,0.2,0.2,0.2,0
2019-03-30,0,4,16,5,9,1.0,0.8,10.6,2.8,18.740000000000002,0.8,0.0,0.0,2.6,0.8,14.2,6.4,18.479999999999997,1.2,0.4,0.6,0
2019-04-02,1,11,20,1,9,1.0,1.2,10.0,3.0,17.9,1.0,0.0,0.0,1.4,1.0,10.4,3.8,19.240000000000002,1.0,0.2,0.2,1
2019-04-13,1,0,13,5,9,0.8,1.2,8.2,2.4,18.26,0.4,0.0,0.0,1.0,1.8,10.0,2.2,17.0,0.2,0.4,0.4,2
2019-04-24,1,6,20,2,9,1.4,1.4,8.8,3.2,18.14,0.2,0.0,0.0,2.2,1.8,11.6,4.8,16.52,0.6,0.4,0.4,1
2019-05-04,1,3,16,5,9,1.6,1.2,10.0,3.2,17.7,0.4,0.0,0.0,1.4,0.8,11.0,3.4,17.279999999999998,0.8,0.0,0.0,2
2019-05-12,0,16,18,6,9,1.8,1.0,10.0,3.6,17.98,0.6,0.2,0.2,2.2,1.4,9.4,3.8,19.52,0.8,0.2,0.4,2
2019-05-18,1,22,16,5,9,1.8,0.8,12.4,4.4,18.32,0.6,0.4,0.4,1.4,1.0,11.8,3.6,17.339999999999996,0.0,0.2,0.4,2
2019-08-18,1,23,19,6,9,1.8,0.4,11.4,3.8,18.880000000000003,0.6,0.4,0.4,1.6,1.0,11.0,5.0,18.66,0.6,0.0,0.0,0
2019-08-25,0,0,17,6,9,1.6,0.6,11.0,3.8,20.64,0.6,0.4,0.4,1.0,1.2,13.0,4.2,18.140000000000004,0.4,0.0,0.0,1
2019-09-22,1,22,14,6,9,0.8,1.2,8.8,2.4,18.44,0.0,0.0,0.0,0.8,1.0,10.0,3.0,20.04,0.6,0.2,0.2,0
2019-09-26,0,6,20,3,9,0.6,1.8,10.2,2.2,19.520000000000003,0.0,0.0,0.0,0.6,1.2,5.8,2.4,18.240000000000002,0.0,0.0,0.2,1
2019-09-29,1,25,12,6,9,0.8,1.6,10.8,2.6,18.3,0.0,0.0,0.0,0.6,1.4,10.2,2.6,20.119999999999997,0.8,0.0,0.0,0
2019-10-20,1,26,16,6,9,0.8,1.8,12.2,2.8,17.839999999999996,0.0,0.0,0.0,2.4,1.0,13.6,5.0,16.4,0.2,0.4,0.4,0
2019-10-30,0,2,20,2,9,0.4,1.2,13.8,3.0,17.28,0.4,0.0,0.0,0.4,1.2,11.2,3.0,19.84,0.2,0.2,0.2,0
2019-11-02,1,24,13,5,9,0.2,1.6,14.2,3.2,18.46,0.4,0.0,0.0,1.2,1.2,8.6,2.8,20.4,0.6,0.2,0.2,0
2019-11-10,0,3,16,6,9,0.4,1.6,13.4,3.4,19.32,0.6,0.2,0.2,1.0,0.6,10.8,2.4,17.38,0.4,0.2,0.4,0
2019-12-07,0,21,13,5,9,1.0,2.6,10.2,3.0,20.580000000000002,0.2,0.4,0.4,2.8,0.4,16.0,7.0,17.32,0.6,0.8,0.8,0
2019-12-22,0,16,12,6,9,1.2,2.4,9.8,2.6,18.36,0.0,0.2,0.2,1.4,2.4,11.4,4.2,19.16,1.0,0.2,0.2,0
2020-01-04,1,4,21,5,9,1.0,2.2,9.6,3.0,16.7,0.0,0.2,0.2,2.4,1.0,12.6,6.0,17.139999999999997,0.4,0.2,0.2,1
2020-01-19,0,26,16,6,9,1.2,2.4,9.8,3.2,17.78,0.0,0.2,0.2,1.2,0.8,15.8,3.4,17.919999999999998,0.6,0.2,0.4,2
2020-01-25,1,2,13,5,9,1.2,1.8,10.8,3.4,17.3,0.0,0.0,0.0,0.8,1.0,10.0,2.2,21.44,0.4,0.4,0.4,1
2020-02-09,1,18,12,6,9,1.2,1.6,12.4,3.4,19.34,0.2,0.2,0.2,1.4,1.6,15.6,4.0,17.72,1.0,0.2,0.2,2
2020-02-16,0,23,12,6,9,1.4,1.2,13.0,4.2,19.18,0.2,0.2,0.2,1.2,1.2,10.6,2.8,16.64,0.4,0.2,0.2,1
2020-02-23,0,25,16,6,9,1.4,1.2,12.6,4.2,19.740000000000002,0.6,0.2,0.2,0.6,0.8,7.6,3.0,20.86,0.4,0.0,0.0,0
2020-03-01,1,3,16,6,9,1.2,1.4,10.4,3.4,21.060000000000002,0.6,0.4,0.4,1.2,0.8,9.8,3.8,19.84,0.8,0.0,0.0,1
2020-06-13,1,0,14,5,9,1.0,1.2,7.8,3.2,20.48,0.6,0.2,0.2,1.2,1.0,8.6,2.8,16.2,0.2,0.2,0.2,2
2020-06-28,1,21,22,6,9,0.6,1.0,10.2,4.0,19.68,0.6,0.0,0.0,2.2,0.8,12.2,6.6,17.94,0.4,0.4,0.4,0
2020-07-02,0,22,19,3,9,0.6,1.0,10.2,4.6,18.939999999999998,1.0,0.0,0.0,0.6,1.6,9.2,2.8,18.1,0.4,0.0,0.0,0
2020-07-08,0,4,22,2,9,0.4,1.6,7.6,3.2,20.759999999999998,0.8,0.0,0.0,1.8,1.0,15.0,5.0,19.1,2.0,0.2,0.2,0
2020-07-16,0,24,21,3,9,0.2,1.4,8.8,3.0,20.240000000000002,1.4,0.0,0.0,0.8,1.6,8.6,2.4,18.18,0.4,0.0,0.2,0
2020-07-19,1,6,21,6,9,0.2,1.4,10.8,3.2,20.479999999999997,1.6,0.0,0.0,1.2,2.4,10.8,4.2,20.64,0.8,0.2,0.2,1
2021-08-21,1,26,19,5,9,0.0,0.8,12.2,3.0,19.32,1.6,0.0,0.0,1.8,1.2,11.2,3.8,18.46,0.4,0.2,0.2,1
2021-09-12,1,3,14,6,9,0.0,0.4,11.6,3.2,19.64,1.4,0.0,0.0,1.8,1.0,16.8,4.6,18.0,0.4,0.0,0.0,0
2021-09-22,1,0,19,2,9,0.6,1.0,10.4,3.2,19.240000000000002,1.2,0.0,0.0,0.2,2.2,9.4,2.8,18.86,0.4,0.2,0.2,2
2021-09-25,0,23,18,5,9,0.8,1.0,10.2,2.8,18.32,1.0,0.2,0.2,1.6,0.4,13.8,4.8,17.82,0.0,0.2,0.2,0
2021-10-03,1,21,16,6,9,0.8,1.4,10.0,2.6,19.080000000000002,0.6,0.2,0.2,2.8,0.8,15.6,7.2,16.78,0.0,0.2,0.2,2
2021-10-23,0,9,18,5,9,1.4,1.0,11.0,3.4,18.56,0.4,0.2,0.2,1.4,1.0,11.0,3.4,18.56,0.4,0.2,0.2,1
2021-10-26,1,2,21,1,9,1.4,1.0,12.8,4.0,19.32,0.6,0.2,0.2,1.0,0.8,10.6,2.8,16.8,0.2,0.2,0.6,1
2021-11-20,0,4,21,5,9,1.6,1.0,14.8,4.8,20.22,1.2,0.2,0.2,1.6,1.6,12.8,3.4,17.52,0.4,0.2,0.4,0
2021-11-28,1,22,16,6,9,1.2,1.2,14.4,4.0,20.119999999999997,1.4,0.2,0.2,1.4,0.6,8.6,2.8,19.6,0.4,0.4,0.4,2
2021-12-17,0,6,21,4,9,1.4,1.0,12.8,4.2,18.1,0.6,0.0,0.0,1.4,1.4,12.4,4.2,19.619999999999997,0.4,0.0,0.2,0
2021-12-31,0,24,16,4,9,1.2,1.6,10.6,3.6,20.3,0.6,0.0,0.0,1.8,1.2,11.8,5.0,16.94,0.0,0.4,0.4,2
2022-01-10,1,9,21,0,9,1.6,1.6,11.0,3.8,21.3,0.4,0.2,0.2,1.6,1.6,11.0,3.8,21.3,0.4,0.2,0.2,0
2022-02-07,0,2,21,0,9,1.4,2.4,11.2,3.6,20.44,1.0,0.4,0.4,1.6,1.0,12.0,3.6,17.82,0.0,0.0,0.0,0
2022-02-13,1,4,21,6,9,1.4,2.2,11.4,3.6,18.7,1.0,0.4,0.4,1.6,0.8,13.6,3.8,16.28,0.2,0.0,0.0,1
2022-02-20,1,23,14,6,9,1.4,2.4,10.6,3.8,19.36,0.8,0.2,0.2,1.2,0.6,12.0,3.4,18.16,1.0,0.0,0.2,1
2022-02-27,0,26,14,6,9,1.4,2.2,10.8,4.4,18.4,0.2,0.0,0.0,1.8,0.4,10.2,3.8,17.14,0.0,0.6,0.6,0
2022-04-10,1,6,16,6,9,1.0,1.4,7.4,1.8,19.98,0.2,0.0,0.0,1.0,1.6,12.6,3.6,17.939999999999998,0.6,0.2,0.2,2
2022-04-17,0,3,16,6,9,1.0,0.4,8.2,1.8,20.28,0.2,0.0,0.0,2.0,0.8,9.4,4.4,17.02,0.2,0.2,0.2,0
2022-04-30,0,21,16,5,9,0.6,0.8,9.6,2.8,19.44,0.6,0.0,0.0,2.0,1.6,17.0,6.0,21.4,0.0,0.4,1.0,0
2022-05-08,1,19,18,6,9,0.4,1.6,11.2,3.4,19.299999999999997,0.6,0.0,0.0,0.8,0.6,12.0,3.4,19.240000000000002,0.6,0.0,0.0,1
2022-05-11,0,0,19,2,9,0.6,1.6,12.0,3.6,18.619999999999997,0.6,0.0,0.0,0.8,1.6,9.0,3.2,20.02,0.2,0.0,0.0,0
2022-05-14,1,24,18,5,9,0.6,2.0,10.6,3.6,20.72,0.6,0.2,0.2,0.4,1.6,8.8,2.2,20.46,0.6,0.2,0.2,1
2022-08-13,0,6,17,5,9,0.6,1.6,10.2,3.8,20.6,0.2,0.2,0.2,1.4,1.2,12.8,5.0,16.56,0.2,0.0,0.0,1
2022-08-28,1,21,22,6,9,0.8,1.4,8.2,2.4,23.06,0.8,0.4,0.4,2.6,0.6,20.6,9.2,18.44,0.6,0.2,0.4,0
2022-09-04,0,2,16,6,9,0.8,1.6,10.4,2.8,20.880000000000003,0.8,0.2,0.2,1.4,0.2,15.6,4.8,17.759999999999998,0.0,0.0,0.2,2
2022-09-10,1,23,16,5,9,0.8,1.4,11.2,2.6,20.44,0.8,0.2,0.2,0.8,1.6,12.6,3.4,18.1,0.8,0.0,0.0,0
2022-09-18,0,22,18,6,9,1.2,2.0,12.8,2.4,20.3,0.8,0.4,0.4,1.0,1.4,11.6,5.4,18.24,0.4,0.0,0.2,0
2022-10-02,1,24,14,6,9,1.0,2.0,13.8,3.0,17.740000000000002,0.4,0.2,0.2,1.8,1.0,15.4,4.4,16.86,0.8,0.0,0.0,1
2022-10-16,1,25,18,6,9,1.6,1.8,12.0,4.2,17.139999999999997,0.0,0.2,0.2,1.0,1.0,14.2,5.0,20.759999999999998,0.8,0.2,0.2,2
2022-10-23,1,9,14,6,9,1.2,1.4,10.6,4.2,16.08,0.2,0.0,0.0,1.2,1.4,10.6,4.2,16.08,0.2,0.0,0.0,1
2022-11-06,0,3,14,6,9,1.2,1.2,9.8,3.8,18.2,0.6,0.0,0.0,1.6,1.2,10.6,4.6,16.900000000000002,0.0,0.0,0.0,1
2022-11-09,1,26,20,2,9,1.0,1.0,9.2,3.0,18.44,0.6,0.0,0.0,0.8,1.4,8.4,3.8,20.220000000000002,0.2,0.2,0.2,0
2022-12-31,0,4,14,5,9,0.8,1.2,9.0,3.6,18.66,0.4,0.0,0.0,2.4,0.2,14.8,5.8,14.6,0.2,0.0,0.2,1
2023-01-21,1,5,16,5,9,1.2,1.2,9.0,3.6,19.68,0.2,0.2,0.2,0.8,0.8,11.8,4.0,17.639999999999997,0.4,0.0,0.0,2
2023-01-27,0,1,21,4,9,1.2,1.0,9.4,3.6,18.4,0.2,0.2,0.2,1.0,1.2,12.0,4.0,18.0,0.4,0.0,0.2,0
2023-02-13,1,22,21,0,9,1.4,1.4,9.0,3.8,16.080000000000002,0.2,0.0,0.0,1.4,0.4,10.8,4.8,17.4,0.2,0.2,0.2,0
